date,mean_moisture-percent,mean_temperature
3/19/2019 2:11:45.000000000 AM,22.041818181818186,24.299999999999976
3/19/2019 2:47:44.000000000 AM,21.919444444444455,24.29999999999997
3/19/2019 3:23:43.000000000 AM,21.93333333333334,24.279166666666654
3/19/2019 3:59:42.000000000 AM,21.936111111111106,24.202777777777808
3/19/2019 4:35:41.000000000 AM,21.87464788732395,24.197183098591577
3/19/2019 5:11:40.000000000 AM,21.86944444444444,24.04444444444444
3/19/2019 5:47:39.000000000 AM,21.78194444444445,23.98750000000001
3/19/2019 6:23:38.000000000 AM,21.7638888888889,23.900000000000027
3/19/2019 6:59:37.000000000 AM,21.747222222222224,23.92777777777778
3/19/2019 7:35:36.000000000 AM,21.719444444444445,23.998611111111114
3/19/2019 8:11:35.000000000 AM,21.738888888888894,24.16666666666666
3/19/2019 8:47:34.000000000 AM,21.616666666666667,24.644444444444474
3/19/2019 9:23:33.000000000 AM,21.397222222222233,24.891666666666694
3/19/2019 9:59:32.000000000 AM,21.238888888888898,25.020833333333307
3/19/2019 10:35:31.000000000 AM,24.631944444444443,25.39999999999999
3/19/2019 11:11:30.000000000 AM,27.477777777777774,25.67777777777779
3/19/2019 11:47:29.000000000 AM,26.097222222222214,26.951388888888882
3/19/2019 12:23:28.000000000 PM,24.53611111111111,31.50416666666667
3/19/2019 12:59:27.000000000 PM,23.391666666666666,34.96111111111109
3/19/2019 1:35:26.000000000 PM,22.02638888888889,37.138888888888886
3/19/2019 2:11:25.000000000 PM,20.686111111111106,39.14166666666665
3/19/2019 2:47:24.000000000 PM,19.95,39.07777777777779
3/19/2019 3:23:23.000000000 PM,19.577777777777772,38.4
3/19/2019 3:59:22.000000000 PM,19.54444444444444,35.62638888888889
3/19/2019 4:35:21.000000000 PM,19.79722222222222,31.043055555555547
3/19/2019 5:11:20.000000000 PM,20.269444444444446,28.270833333333353
3/19/2019 5:47:19.000000000 PM,20.322222222222226,27.60277777777777
3/19/2019 6:23:18.000000000 PM,20.24444444444445,27.288888888888895
3/19/2019 6:59:17.000000000 PM,20.236111111111114,26.661111111111097
3/19/2019 7:35:16.000000000 PM,20.347222222222225,26.361111111111082
3/19/2019 8:11:15.000000000 PM,20.40555555555555,26.094444444444452
3/19/2019 8:47:14.000000000 PM,20.39444444444443,25.85833333333331
3/19/2019 9:23:13.000000000 PM,20.34444444444445,25.729166666666682
3/19/2019 9:59:12.000000000 PM,20.30555555555555,25.54027777777778
3/19/2019 10:35:11.000000000 PM,20.295774647887328,25.426760563380313
3/19/2019 11:11:10.000000000 PM,20.244444444444444,25.390277777777797
3/19/2019 11:47:09.000000000 PM,20.249999999999996,25.32361111111108
3/20/2019 12:23:08.000000000 AM,20.124999999999996,25.290277777777757
3/20/2019 12:59:07.000000000 AM,20.10555555555555,25.197222222222248
3/20/2019 1:35:06.000000000 AM,20.07222222222222,25.106944444444416
3/20/2019 2:11:05.000000000 AM,20.027777777777775,25.008333333333333
3/20/2019 2:47:04.000000000 AM,20.01388888888889,25
3/20/2019 3:23:03.000000000 AM,20.033333333333328,24.941666666666702
3/20/2019 3:59:02.000000000 AM,19.900000000000002,24.90000000000003
3/20/2019 4:35:01.000000000 AM,19.97222222222223,24.845833333333307
3/20/2019 5:11:00.000000000 AM,19.96666666666667,24.722222222222253
3/20/2019 5:46:59.000000000 AM,19.861111111111107,24.640277777777747
3/20/2019 6:22:58.000000000 AM,19.85555555555554,24.59999999999997
3/20/2019 6:58:57.000000000 AM,19.794444444444437,24.60277777777775
3/20/2019 7:34:56.000000000 AM,19.655555555555555,24.609722222222192
3/20/2019 8:10:55.000000000 AM,19.683333333333326,24.60138888888886
3/20/2019 8:46:54.000000000 AM,19.61388888888888,24.861111111111082
3/20/2019 9:22:53.000000000 AM,19.711111111111105,23.275000000000013
3/20/2019 9:58:52.000000000 AM,19.75,22.53194444444444
3/20/2019 10:34:51.000000000 AM,22.016666666666666,25.13055555555558
3/20/2019 11:10:50.000000000 AM,22.79305555555557,25.5361111111111
3/20/2019 11:46:49.000000000 AM,21.355555555555554,26.904166666666665
3/20/2019 12:22:48.000000000 PM,19.9111111111111,32.79027777777778
3/20/2019 12:58:47.000000000 PM,19.441666666666677,35.01250000000002
3/20/2019 1:34:46.000000000 PM,18.799999999999994,37.018055555555556
3/20/2019 2:10:45.000000000 PM,18.16805555555555,38.60416666666666
3/20/2019 2:46:44.000000000 PM,17.711111111111105,38.9902777777778
3/20/2019 3:22:43.000000000 PM,17.50138888888888,38.49166666666665
3/20/2019 3:58:42.000000000 PM,17.42916666666666,36.780555555555566
3/20/2019 4:34:41.000000000 PM,18.07464788732395,30.035211267605654
3/20/2019 5:10:40.000000000 PM,18.524999999999995,27.54722222222224
3/20/2019 5:46:39.000000000 PM,18.48888888888889,27.209722222222215
3/20/2019 6:22:38.000000000 PM,18.50555555555555,27.068055555555517
3/20/2019 6:58:37.000000000 PM,18.415277777777778,26.723611111111083
3/20/2019 7:34:36.000000000 PM,18.541666666666664,26.419444444444473
3/20/2019 8:10:35.000000000 PM,18.58888888888889,26.263888888888893
3/20/2019 8:46:34.000000000 PM,18.613888888888884,26.006944444444457
3/20/2019 9:22:33.000000000 PM,18.580555555555552,25.868055555555546
3/20/2019 9:58:32.000000000 PM,18.627777777777766,25.797222222222196
3/20/2019 10:34:31.000000000 PM,18.622222222222216,25.688888888888904
3/20/2019 11:10:30.000000000 PM,18.624999999999986,25.563888888888894
3/20/2019 11:46:29.000000000 PM,18.65277777777777,25.5
